number_of_bedroom,access_to_school,access_to_hospital,access_to_market,total_sqft,loc_lat,loc_long
2,0,0,0,58,10.7802551,106.6553491
3,1,0,1,81.4,10.794853,106.6615202
4,0,0,0,93.6,10.8092497,106.7175007
2,0,0,0,65.6,10.805877,106.6815741
2,0,0,0,80,10.8001182,106.6770417
2,0,0,0,65.9,10.7672231,106.6632752
3,0,1,1,115,10.7976093,106.6754549
2,0,0,0,77,10.7988373,106.6826542
2,0,0,1,95,10.7933816,106.7188754
2,0,0,0,102.7,10.7933816,106.7188754
1,1,0,1,25.4,10.7464918,106.6899604
1,1,0,1,25.4,10.7464918,106.6899604
1,0,0,0,68,10.7553419,106.6813983
2,0,0,0,60.8,10.7816101,106.6802073
2,0,0,0,49.6,10.7725609,106.6788057
5,1,0,1,76.5,10.7669004,106.6909019
2,1,0,1,71.4,10.7654424,106.7012686
2,1,0,1,181.2,10.7698062,106.696162
2,1,0,1,88.8,10.7849601,106.6003993
4,0,0,1,121.4,10.8435958,106.6493725
2,1,0,1,76.1,10.7773783,106.6144607
2,0,0,0,36,10.749055,106.6389559
3,0,0,0,57.8,10.7386505,106.6592047
2,1,0,1,61.4,10.7465886,106.660599
1,0,0,1,22.4,10.8108065,106.6868872
1,1,0,1,60.4,10.7871829,106.6641052
2,1,0,1,48.2,10.7453745,106.6822786
4,1,0,1,40.5,10.7453745,106.6822786
2,1,1,1,25.8,10.7666896,106.6718421
2,1,1,1,74.7,10.7693455,106.6782709
2,1,0,1,53.8,10.7532765,106.7053837
2,1,0,1,49.4,10.7633696,106.7037801
2,0,0,0,30.7,10.8577145,106.6170427
1,0,0,0,71.4,10.7072148,106.6232619
3,1,0,1,99.4,10.8430374,106.6371653
1,1,1,1,62.6,10.7611474,106.6079607
2,1,0,1,49.8,10.8373485,106.6362851
2,0,0,0,40.1,10.8447415,106.668255
2,1,0,1,70,10.7884519,106.6210243
4,0,0,0,120.8,10.755047,106.6294483
2,1,0,1,26,10.7553689,106.6332881
2,0,0,0,65.8,10.7386505,106.6592047
2,0,0,1,96.4,10.8204879,106.6940915
3,0,0,1,108.5,10.8049376,106.7182472
1,0,0,0,70.5,10.7652731,106.6769625
2,1,0,1,91.3,10.7652731,106.6769625
1,1,0,1,95,10.7662029,106.6895481
2,0,0,0,128,10.8430374,106.6371653
2,1,0,1,48.8,10.7168899,106.6306292
2,0,0,0,97.2,10.7957164,106.6414288
2,1,0,1,71.8,10.735876,106.6478053
2,1,1,1,95.8,10.7503647,106.6500771
4,1,0,1,132.8,10.7406091,106.6617208
2,1,1,1,111.6,10.7902705,106.6614385
2,1,0,1,49.1,10.7453745,106.6822786
2,1,1,1,72,10.7461861,106.6838342
2,0,0,1,52,10.795558,106.7119172
2,0,0,0,50.6,10.7790976,106.6740219
2,1,1,1,64,10.7530896,106.7022171
2,1,0,1,95.3,10.8367255,106.7725354
2,1,0,1,58,10.8416929,106.6474924
1,1,0,1,23.6,10.7422507,106.634188
2,1,1,1,44.2,10.7652731,106.6769625
1,1,0,1,73.6,10.7607497,106.696815
1,0,0,1,27.2,10.8790268,106.6376653
2,1,0,1,63.9,10.8850248,106.651455
1,1,0,1,33.2,10.8703992,106.6465767
2,1,0,0,40,10.8336485,106.7833784
3,1,0,1,78.4,10.8542112,106.7626813
3,1,0,1,98.8,10.7597838,106.5949854
2,1,1,1,63.4,10.8631083,106.7434492
2,1,1,1,71.6,10.6757496,106.6984223
1,1,1,1,67.8,10.7611474,106.6079607
2,1,1,1,72.2,10.7611474,106.6079607
1,1,0,1,29.6,10.8498263,106.6584258
2,1,0,1,48.8,10.8376694,106.6406771
2,1,0,1,137,10.8000185,106.6158852
2,1,0,1,44.8,10.8493756,106.6648591
2,1,0,0,59.2,10.847865,106.6616952
2,0,0,0,81.6,10.8303029,106.6375345
3,1,0,1,85.4,10.8019648,106.6214131
3,1,1,1,65.5,10.7539615,106.6209779
2,1,0,0,84.9,10.8481742,106.6782063
2,1,0,1,75.6,10.8448906,106.6784157
2,1,0,1,50,10.7812139,106.6241663
2,1,1,1,84,10.700191,106.7050059
1,0,0,0,40,10.7422507,106.634188
2,1,0,1,62.2,10.7553689,106.6332881
2,1,0,1,41.8,10.835689,106.6812423
1,0,0,1,37.6,10.7578668,106.6354362
2,1,1,1,39.8,10.7564887,106.6363871
2,0,0,1,104,10.7524555,106.6388219
1,1,0,1,46.1,10.7494169,106.6406896
3,1,0,1,85,10.7829957,106.6393265
1,0,0,0,108.4,10.8005102,106.6462677
3,1,1,1,91.8,10.7284842,106.7390051
2,1,0,1,89,10.8260016,106.6798526
1,1,0,1,33.8,10.7669616,106.6420086
1,1,0,1,25.6,10.8260684,106.6837539
2,0,0,1,47.8,10.8248176,106.6817279
1,0,0,0,45.2,10.7854672,106.645595
2,1,0,1,110.2,10.7631092,106.6447728
1,1,0,1,69.4,10.7482858,106.6494255
2,1,0,1,55.8,10.7466218,106.651297
2,0,0,0,59.3,10.7612531,106.6463032
2,0,0,0,59.3,10.7612531,106.6463032
2,0,0,0,21.6,10.7627549,106.6461392
2,1,0,0,92.8,10.7752303,106.6458841
2,1,0,1,122.6,10.8224502,106.6855684
3,1,0,1,90.1,10.7200389,106.7001786
2,1,1,1,76.7,10.7670059,106.6490289
2,0,0,0,63.2,10.7644644,106.6546181
1,0,0,0,58,10.794853,106.6615202
4,1,0,1,65.3,10.745609,106.664118
2,0,0,0,26,10.806668,106.6749304
2,0,0,1,52.8,10.8122091,106.6994073
2,0,0,0,114.7,10.7849226,106.6621069
2,1,1,1,74.8,10.74140345,106.7228795
2,1,0,1,76.9,10.7871829,106.6641052
2,0,0,0,67.5,10.7614672,106.6622882
2,0,0,0,96.2,10.8073614,106.6922178
3,0,0,0,66,10.8073614,106.6922178
2,0,0,0,45.1,10.8070099,106.698952
1,1,1,1,32.6,10.7866342,106.6687009
3,0,0,0,79.4,10.7918939,106.6722005
2,0,0,1,53.5,10.8012428,106.7109826
2,0,0,0,54.6,10.7959341,106.6791511
2,1,0,1,212.2,10.7453745,106.6822786
2,0,0,0,97.4,10.8012551,106.7014746
1,1,0,1,69,10.7867852,106.6736726
2,0,0,1,108.4,10.795558,106.7119172
2,0,0,0,80.8,10.7697702,106.6710433
2,1,0,1,40.4,10.7983497,106.6979736
2,0,0,1,54,10.7966991,106.6937418
2,0,0,0,123.1,10.7627708,106.6747445
2,0,0,0,38.6,10.7641625,106.6757687
3,1,0,1,94.6,10.7578459,106.6865294
1,1,0,1,44.2,10.7620099,106.6933648
2,1,0,1,50,10.8274054,106.7814694
2,1,0,1,114.3,10.7162843,106.6259977
2,1,0,1,49.4,10.7410894,106.6573748
2,0,0,0,53.8,10.7614672,106.6622882
5,0,0,0,52.9,10.747015,106.6699886
2,1,0,1,53,10.7453745,106.6822786
2,0,0,0,35.8,10.795558,106.7119172
2,0,0,1,67.1,10.795558,106.7119172
2,0,0,0,58.1,10.7641625,106.6757687
2,0,0,0,78.8,10.7855972,106.6968604
2,1,0,1,71.4,10.76365,106.7041392
2,1,0,1,57,10.7654424,106.7012686
2,1,1,1,100.5,10.6949611,106.7401168
2,0,0,1,62.3,10.798245,106.6220677
1,1,0,1,25.3,10.7947853,106.6217612
2,0,0,0,94.8,10.8277865,106.6819516
3,0,0,0,137.8,10.7863167,106.6487106
1,1,0,1,115.1,10.8204879,106.6940915
1,0,0,0,48.6,10.78125455,106.6652255
1,1,1,1,41.4,10.789223,106.687452
2,1,1,1,81.7,10.7779746,106.6813139
2,1,0,1,59,10.7610553,106.7074873
2,1,0,1,108.7,10.7607497,106.696815
1,0,0,0,38.6,10.8776175,106.6299854
1,1,0,1,35,10.801901,106.604118
6,1,0,1,79.5,10.7364232,106.635004
2,1,0,1,78.8,10.7330671,106.6374811
2,0,0,1,68.6,10.755047,106.6294483
2,0,0,0,18.5,10.7410894,106.6573748
2,0,0,0,35.8,10.7659388,106.6687017
3,1,0,1,138.5,10.7464918,106.6899604
2,1,1,1,64.4,10.7931992,106.6911694
4,0,0,0,90.3,10.7737617,106.6832254
3,1,0,1,79.8,10.7610553,106.7074873
1,1,0,1,80.8,10.7579431,106.6997472
2,1,0,1,82.1,10.8675888,106.5901034
2,1,0,1,73.3,10.8474826,106.6689658
2,1,0,1,84.8,10.8387845,106.6562959
2,1,0,1,51.9,10.7364232,106.635004
2,1,0,1,74.6,10.7406077,106.6393087
1,0,0,1,81.3,10.7445579,106.6484995
2,1,0,0,50,10.7421734,106.6559274
2,1,1,1,83,10.8165032,106.6777987
1,1,0,1,65.2,10.7483784,106.6757928
2,1,0,1,63.5,10.7453745,106.6822786
2,1,0,1,63.5,10.7453745,106.6822786
6,1,1,1,76.9,10.7893937,106.6750618
2,1,1,1,18.5,10.7593246,106.6786982
2,0,0,0,75.6,10.7129189,106.6224876
2,1,0,1,83.8,10.6757496,106.6984223
2,1,0,1,65.9,10.8473418,106.6416019
2,1,0,1,41.6,10.8373485,106.6362851
2,1,0,1,107.4,10.846861,106.6512669
3,1,0,1,90,10.7168899,106.6306292
2,1,0,1,67.2,10.8425506,106.6556309
2,0,0,1,56.6,10.8379313,106.6523565
2,0,0,0,70.3,10.727703,106.6322711
2,1,0,1,167.5,10.7867637,106.6234372
2,1,0,1,66.6,10.778017,106.6242752
2,0,0,0,67,10.7480982,106.635376
2,1,0,1,107.8,10.7416129,106.6387368
2,0,0,0,77.7,10.7578668,106.6354362
1,1,1,1,78.1,10.7524555,106.6388219
2,0,0,0,69.7,10.8035296,106.6458405
2,1,0,1,48.2,10.7793299,106.6376194
2,0,0,1,118.2,10.7458802,106.6428698
1,1,0,1,40.4,10.7798471,106.6380791
2,1,0,1,40.4,10.7798471,106.6380791
3,0,0,1,103.9,10.7519064,106.6409359
2,1,0,1,172.7,10.7445579,106.6484995
2,1,1,1,64.4,10.8212075,106.6767595
2,1,0,1,84,10.7752303,106.6458841
2,1,0,1,40.2,10.8188172,106.7045884
2,0,0,1,52.8,10.8185095,106.6989478
2,1,1,1,69.8,10.7613252,106.6540064
3,0,0,0,92.3,10.7549073,106.6603585
3,0,0,0,83.9,10.8108065,106.6868872
3,0,0,1,83.9,10.8108065,106.6868872
3,1,0,1,116.6,10.805877,106.6815741
2,0,0,1,29.4,10.8090066,106.6966305
2,1,1,1,31.7,10.7780926,106.6658339
2,0,0,0,67.2,10.7780926,106.6658339
3,0,1,1,47.5,10.8020661,106.687199
2,0,0,0,70,10.8012428,106.7109826
2,0,0,1,101.9,10.8012428,106.7109826
2,1,0,1,37.4,10.7483784,106.6757928
2,1,0,1,37.4,10.7483784,106.6757928
2,1,1,1,65.4,10.7518495,106.7210763
3,1,1,1,98.8,10.7834318,106.6711445
2,0,1,1,31.6,10.7985705,106.6875652
2,0,0,0,31.6,10.7985705,106.6875652
1,0,0,0,42.7,10.7939156,106.682204
4,0,0,0,98.4,10.795558,106.7119172
2,0,0,0,99.4,10.7677409,106.6721763
2,1,1,1,22.6,10.7538501,106.681996
2,1,0,1,113.2,10.7610553,106.7074873
2,0,0,0,39.4,10.7609413,106.6956886
1,1,0,1,39.4,10.7609413,106.6956886
1,1,0,1,60.4,10.7654424,106.7012686
2,1,0,1,51.6,10.8674793,106.6308264
2,1,0,1,71,10.7168899,106.6306292
2,1,0,1,92.2,10.8462718,106.6603649
1,0,0,0,30.8,10.721025,106.634434
1,1,0,1,30.8,10.721025,106.634434
3,1,0,1,115.2,10.7387054,106.6431588
2,1,1,1,46.3,10.8247935,106.6922591
2,1,0,1,32.4,10.7417158,106.6602686
2,0,0,0,52.5,10.750402,106.6786399
1,1,0,1,43.6,10.7610553,106.7074873
1,1,0,1,51.1,10.7610553,106.7074873
1,1,0,1,80,10.7654424,106.7012686
2,1,0,1,70,10.6811366,106.7469762
2,1,0,1,113.4,10.7072148,106.6232619
2,0,0,0,88.4,10.8204879,106.6940915
2,1,0,1,66.3,10.7498,106.7340175
2,1,0,1,33,10.8303029,106.6375345
2,1,0,1,52.4,10.7364232,106.635004
2,0,0,0,55.3,10.7378901,106.648351
2,1,0,1,52.5,10.7421734,106.6559274
1,0,0,0,46.2,10.805877,106.6815741
4,0,0,1,148,10.7964012,106.70033
2,0,0,0,37.6,10.755047,106.6294483
1,0,0,0,27,10.7458802,106.6428698
2,1,0,1,54.6,10.7406091,106.6617208
1,0,0,0,109.9,10.7922604,106.6791477
5,0,0,0,108.5,10.7766796,106.6836696
3,1,0,1,138,10.7618097,106.7062463
2,1,0,1,50,10.8703992,106.6465767
2,1,1,1,85.5,10.8232913,106.5999038
2,1,0,1,94,10.8670523,106.6425376
2,1,0,1,42.1,10.8678708,106.7348233
2,1,1,1,42.1,10.8678708,106.7348233
2,1,0,1,60,10.6811366,106.7469762
2,1,1,1,68,10.845424,106.7664221
2,1,1,1,68,10.845424,106.7664221
2,1,0,1,52.8,10.6757496,106.6984223
2,1,1,1,89,10.6757496,106.6984223
2,1,0,1,64.3,10.8518876,106.7454564
2,1,0,1,36,10.8238378,106.7751057
2,1,0,1,67.2,10.8302,106.62662
2,1,0,1,88.8,10.8422661,106.7570208
2,1,0,1,68,10.8426119,106.6426925
3,1,0,1,67.6,10.8376694,106.6406771
2,1,0,1,50.5,10.7168899,106.6306292
2,1,1,1,73.2,10.7807775,106.6128889
1,1,0,1,110.6,10.7654651,106.6131027
2,1,0,0,80.7,10.8493756,106.6648591
2,1,0,1,57.9,10.8462718,106.6603649
2,1,1,1,58.7,10.7414347,106.6206398
2,0,0,0,97.6,10.8210029,106.6317433
2,1,0,1,111.1,10.8019648,106.6214131
1,1,1,1,46.6,10.8474826,106.6689658
2,1,0,1,49.6,10.7615561,106.6177738
2,1,0,1,64.4,10.8379313,106.6523565
2,1,0,1,74.6,10.7947853,106.6217612
4,1,0,1,82.3,10.8424098,106.6622345
2,1,0,1,70.3,10.727703,106.6322711
2,0,0,0,74.7,10.7884519,106.6210243
1,1,0,1,84,10.7615882,106.6222404
1,1,0,1,37.9,10.8036525,106.6289425
1,1,0,1,27,10.8448906,106.6784157
2,1,1,1,60.9,10.8362242,106.6647039
1,1,0,1,52,10.7364232,106.635004
2,1,1,1,44.2,10.7086888,106.7342406
2,1,0,1,38.6,10.7330671,106.6374811
2,1,0,0,95.8,10.834556,106.6644038
2,1,0,1,64,10.8385063,106.6779522
2,0,0,0,81.6,10.7480982,106.635376
1,0,0,0,40.2,10.7553689,106.6332881
2,1,1,1,64.8,10.7578668,106.6354362
1,1,1,1,62.2,10.7578668,106.6354362
1,0,0,1,63.6,10.7578668,106.6354362
2,0,0,0,83.3,10.749055,106.6389559
2,1,0,1,71.7,10.7524555,106.6388219
2,1,0,1,71.7,10.7524555,106.6388219
2,1,0,1,73.8,10.7418166,106.6434338
2,1,0,1,74.4,10.735876,106.6478053
3,0,0,0,99,10.7546839,106.6391842
2,1,0,1,37.6,10.7496481,106.6423525
2,1,1,1,80,10.7284842,106.7390051
4,1,0,1,106.6,10.7446686,106.6488494
1,1,0,1,46.2,10.8251802,106.6879797
2,1,0,1,74.4,10.8251802,106.6879797
2,1,1,1,99.6,10.7705179,106.6447294
2,1,0,1,61.3,10.7421734,106.6559274
2,1,1,1,65.6,10.7421734,106.6559274
2,1,0,1,46.2,10.7200389,106.7001786
2,1,1,1,84,10.7200389,106.7001786
2,1,0,1,34.7,10.7386505,106.6592047
2,1,1,1,45.3,10.7752404,106.6476646
1,1,1,1,15,10.774434,106.6482271
7,1,0,1,65,10.7751759,106.6483593
2,1,0,1,32.1,10.8184508,106.6989384
1,1,0,1,55.2,10.7692528,106.6518268
2,0,0,0,82.2,10.7613252,106.6540064
2,1,0,1,40.3,10.8160766,106.693555
3,0,0,0,52.5,10.7582052,106.6559303
2,1,1,1,36.4,10.7657047,106.6545171
2,1,1,1,79.5,10.7990174,106.6638649
2,1,1,1,69.9,10.7873298,106.6571777
2,0,0,0,61,10.7622758,106.6556704
2,1,1,1,71.6,10.794853,106.6615202
3,1,1,1,67.6,10.76107,106.657862
1,1,1,1,52.8,10.745064,106.7308399
2,1,1,1,55.2,10.7498,106.7340175
2,1,1,1,63.2,10.7498,106.7340175
2,0,0,1,62.3,10.8108065,106.6868872
2,0,0,0,57.1,10.7999559,106.6710835
2,0,0,0,56,10.8049553,106.6800468
2,1,1,1,77,10.7871829,106.6641052
2,0,0,1,107.8,10.8067604,106.6877205
3,0,0,1,99.4,10.8073614,106.6922178
3,0,0,0,83.5,10.8073614,106.6922178
3,0,0,0,83.5,10.8073614,106.6922178
1,0,0,1,41.4,10.8060217,106.7094801
2,1,0,1,86.2,10.7954868,106.6716112
3,0,0,0,64,10.78125455,106.6652255
2,0,1,1,78.7,10.7951322,106.673804
3,1,0,1,78.7,10.7951322,106.673804
2,0,0,0,40,10.8052565,106.6969985
3,1,0,1,117.3,10.7866342,106.6687009
3,0,0,0,71,10.8020661,106.687199
1,0,0,0,36.8,10.8012428,106.7109826
1,0,0,1,36.8,10.8012428,106.7109826
2,1,0,1,42,10.7483784,106.6757928
1,1,0,1,33.8,10.7453745,106.6822786
2,0,0,0,91.2,10.7933816,106.7188754
2,1,0,1,46.8,10.7464918,106.6899604
2,0,0,1,53.6,10.7966991,106.6937418
2,1,1,1,28.4,10.7460744,106.6963946
3,0,0,0,123.1,10.7627708,106.6747445
2,1,1,1,85.8,10.7553419,106.6813983
2,1,0,1,65.6,10.7932029,106.6902032
2,1,0,1,65.1,10.7937361,106.7012147
2,1,0,1,34,10.7937361,106.7012147
2,0,0,1,62,10.7876369,106.7135958
2,0,0,0,68,10.7693455,106.6782709
4,1,0,1,107.5,10.779861,106.680201
2,1,0,1,108.3,10.7532765,106.7053837
2,0,0,0,98.8,10.7659335,106.6802281
1,1,0,1,70.2,10.7552763,106.6884126
2,0,0,0,48.4,10.7779746,106.6813139
2,0,0,0,54.5,10.7779746,106.6813139
7,1,0,1,141.8,10.7596219,106.7116109
1,1,0,1,50.2,10.7610553,106.7074873
1,0,0,0,94.2,10.7742545,106.6860921
1,1,0,1,71.9,10.8422661,106.7570208
2,1,0,1,37,10.755047,106.6294483
2,0,0,0,25.2,10.7410894,106.6573748
1,1,0,1,34.2,10.7406091,106.6617208
2,0,0,0,47.8,10.8188172,106.7045884
2,1,1,1,80.1,10.7848174,106.6587981
2,0,0,1,83.6,10.7866342,106.6687009
2,1,0,1,64,10.7576228,106.7176588
4,1,0,1,152.5,10.759876,106.7129242
2,1,0,1,48.1,10.7654424,106.7012686
2,1,0,1,62,10.846861,106.6512669
3,1,0,1,76,10.845985,106.6527855
2,1,1,1,60.2,10.8448952,106.6828004
2,0,0,0,55.1,10.7360325,106.6338508
2,1,0,1,60.2,10.8424519,106.6795227
2,1,0,1,25.9,10.7540921,106.634829
2,0,0,1,25.6,10.735876,106.6478053
2,0,0,0,80,10.81711,106.6879179
3,1,0,1,69.6,10.8019802,106.7009264
3,0,0,0,78.2,10.7966991,106.6937418
2,1,0,1,38.8,10.8403492,106.5996544
2,1,0,1,140,10.8490599,106.6248254
2,1,1,1,63.5,10.776182,106.6109757
2,0,0,0,68.5,10.8415816,106.6571967
1,0,0,1,44.6,10.7420598,106.6236731
1,1,0,1,26.8,10.8381472,106.6755943
2,1,1,1,37.3,10.8385063,106.6779522
2,1,0,1,38.6,10.7519064,106.6409359
2,1,0,1,38.6,10.7378901,106.648351
2,1,0,1,102.3,10.7284842,106.7390051
1,1,0,1,30.5,10.7421734,106.6559274
1,1,0,1,31.8,10.7449994,106.6573994
2,1,0,1,90.9,10.8188172,106.7045884
2,0,0,1,59.3,10.8073614,106.6922178
2,0,0,0,52,10.7463473,106.6727864
3,0,0,1,48.6,10.8012428,106.7109826
2,1,1,1,36.8,10.7925368,106.6896904
2,1,0,1,31.2,10.7610553,106.7074873
3,0,0,1,97.3,10.8485401,106.7748124
2,1,0,1,78.4,10.8783651,106.6845103
2,1,1,1,60.6,10.6757496,106.6984223
1,1,0,1,50.8,10.7579031,106.6091837
2,1,0,1,55,10.8351122,106.6396031
1,1,0,1,88.3,10.8268146,106.6369184
2,1,0,1,69.3,10.8379313,106.6523565
2,1,0,1,54,10.7364232,106.635004
2,1,0,1,45.8,10.755047,106.6294483
2,0,0,1,51.7,10.7924527,106.6335176
2,1,0,1,80.8,10.7927877,106.6535333
2,1,0,1,71.9,10.8058384,106.6800235
2,0,0,0,47.1,10.8070099,106.698952
1,1,0,1,45.8,10.7483784,106.6757928
2,0,0,0,36.6,10.7666896,106.6718421
2,1,0,1,48.9,10.7578459,106.6865294
3,1,0,1,97.2,10.8790268,106.6376653
3,0,0,0,64.7,10.8403492,106.5996544
2,1,0,1,112,10.6757496,106.6984223
2,1,0,1,79.9,10.8373485,106.6362851
2,1,0,1,56,10.8426119,106.6426925
2,1,0,1,39.2,10.7168899,106.6306292
2,1,0,1,55,10.7168899,106.6306292
2,1,0,1,71.3,10.7168899,106.6306292
2,0,0,0,58.8,10.8267929,106.6313551
3,0,0,0,124.8,10.8267929,106.6313551
2,1,0,1,73.2,10.8351122,106.6396031
3,1,1,1,45.5,10.7439505,106.6164211
2,1,0,1,84.5,10.8474826,106.6689658
5,1,1,1,122.8,10.8424098,106.6622345
3,1,0,1,71.8,10.8387845,106.6562959
2,1,0,1,58.6,10.7812139,106.6241663
3,1,1,1,59.4,10.7364232,106.635004
1,0,0,0,43,10.755047,106.6294483
2,0,0,0,88.8,10.7480982,106.635376
4,0,0,0,40.2,10.7416129,106.6387368
2,1,1,1,52,10.835689,106.6812423
2,1,1,1,94,10.7578668,106.6354362
3,1,0,1,57.5,10.7519064,106.6409359
2,1,0,1,91.1,10.8005102,106.6462677
2,1,0,1,72.2,10.7564889,106.6418574
2,0,0,0,72.2,10.7564889,106.6418574
4,1,0,1,103,10.7770851,106.6403651
2,1,0,1,44.2,10.7251178,106.7282506
2,1,0,1,77.4,10.7751759,106.6483593
2,1,1,1,41.2,10.8165032,106.6777987
3,1,1,1,81.8,10.760732,106.6510762
2,1,0,1,56.6,10.8185095,106.6989478
2,1,0,1,27.6,10.736221,106.6693721
2,1,1,1,43.5,10.794853,106.6615202
2,1,1,1,61.4,10.7498,106.7340175
2,0,0,0,57.6,10.7498,106.7340175
2,0,0,1,28.6,10.8108065,106.6868872
2,0,0,0,63.3,10.805877,106.6815741
2,0,0,1,42,10.8073614,106.6922178
2,0,0,0,29.9,10.7933816,106.7188754
2,1,1,1,36.6,10.7460744,106.6963946
4,1,1,1,71.4,10.7460744,106.6963946
3,1,0,1,87.5,10.7460744,106.6963946
2,0,0,1,49.4,10.7937361,106.7012147
2,0,0,0,19.4,10.7725609,106.6788057
2,0,0,0,62.3,10.7720467,106.6822736
2,1,0,1,104.5,10.7614467,106.7057076
4,1,1,1,74.2,10.7657376,106.6907525
3,1,0,1,74.6,10.7654424,106.7012686
2,1,0,1,86.9,10.8776434,106.642224
2,1,0,1,52.8,10.8518876,106.7454564
1,1,1,1,47.3,10.835689,106.6812423
1,1,0,1,31.8,10.7449994,106.6573994
2,0,0,0,68.8,10.8108065,106.6868872
2,0,0,0,68.8,10.8108065,106.6868872
2,0,0,0,62.9,10.8057383,106.6841756
2,0,0,0,42.9,10.7866342,106.6687009
3,1,1,1,66.9,10.7679526,106.6695817
3,1,1,1,66.9,10.7679526,106.6695817
3,1,0,1,100,10.7964012,106.70033
2,1,0,1,85.6,10.7610553,106.7074873
2,1,0,1,85.6,10.7610553,106.7074873
2,1,0,1,57.6,10.8469185,106.6359936
2,1,1,1,89.5,10.8303029,106.6375345
1,1,0,1,33,10.8434481,106.6571162
2,1,0,1,55.6,10.8393253,106.6549729
3,1,0,1,71.8,10.8387845,106.6562959
2,1,0,1,37.9,10.8314037,106.6685344
1,1,1,1,30.2,10.7534222,106.6345215
3,1,0,1,58.4,10.7378901,106.648351
2,1,0,1,48.4,10.8275651,106.6907426
3,1,0,1,97.1,10.7902705,106.6614385
2,0,0,0,40.6,10.8123441,106.6930962
1,0,0,0,102.5,10.7784102,106.6613981
2,0,0,1,24.7,10.8073614,106.6922178
2,1,0,1,38.3,10.7464123,106.6860655
2,0,0,0,84.4,10.7936293,106.7064573
1,1,0,1,36.6,10.7618097,106.7062463
1,1,0,1,114,10.7606098,106.7002155
2,1,0,1,25,10.8790268,106.6376653
2,0,0,0,54.8,10.8416731,106.6359469
2,1,0,1,21.6,10.8422661,106.7570208
2,1,0,1,40.3,10.8128209,106.6240969
2,1,0,1,70.2,10.8303029,106.6375345
2,1,0,1,63.6,10.8379313,106.6523565
2,1,0,1,71.8,10.8379313,106.6523565
3,1,1,1,56,10.7693754,106.6204423
2,1,0,1,70,10.8448906,106.6784157
2,1,1,1,31.2,10.7553689,106.6332881
2,0,0,1,41.7,10.7553689,106.6332881
2,1,0,1,92.8,10.7416129,106.6387368
2,1,0,1,21.2,10.7372457,106.6419609
2,1,0,1,34.5,10.7578668,106.6354362
1,0,0,0,43.6,10.7564887,106.6363871
3,1,0,1,149,10.735876,106.6478053
2,0,1,1,43.7,10.7633322,106.6415234
3,1,0,1,76.6,10.7429208,106.6535902
2,0,0,1,51,10.8204879,106.6940915
3,0,0,1,119.9,10.8123441,106.6930962
2,0,0,1,49.2,10.7998182,106.6983739
2,1,0,1,71.5,10.7447038,106.7042941
3,0,0,0,71.1,10.7966991,106.6937418
2,1,1,1,53.8,10.7460744,106.6963946
2,1,0,1,60,10.7932029,106.6902032
1,1,0,1,31.3,10.763029,106.6985998
1,1,0,1,39.8,10.763029,106.6985998
2,0,0,1,38.8,10.8403492,106.5996544
2,1,1,1,61.6,10.7773783,106.6144607
1,1,1,1,29.3,10.721025,106.634434
2,1,0,1,71.7,10.7524555,106.6388219
2,0,1,1,42.4,10.809362,106.6764818
1,0,0,0,39.2,10.7719416,106.6697907
1,1,0,1,62.6,10.7610553,106.7074873
3,1,0,1,112.6,10.7579431,106.6997472
3,0,0,0,200,10.8326377,106.8246168
1,1,0,1,38.1,10.8790268,106.6376653
2,1,0,1,27.2,10.8755144,106.6362271
2,0,0,0,53.6,10.8403492,106.5996544
2,1,0,1,40,10.8687612,106.6435353
2,1,0,1,40.1,10.8670523,106.6425376
1,1,0,1,40.1,10.8670523,106.6425376
2,1,0,1,58.5,10.8670523,106.6425376
2,1,0,1,52,10.6811366,106.7469762
2,1,1,1,51.2,10.6811366,106.7469762
2,1,0,1,46,10.6811366,106.7469762
2,1,0,1,38.4,10.6811366,106.7469762
2,1,1,1,51.2,10.6811366,106.7469762
2,1,0,1,40,10.6757496,106.6984223
3,1,0,1,44,10.6757496,106.6984223
2,1,0,1,60.8,10.6757496,106.6984223
2,1,0,1,76,10.6757496,106.6984223
2,1,0,1,71.7,10.6757496,106.6984223
2,1,0,1,70,10.6757496,106.6984223
2,1,0,1,73.6,10.6757496,106.6984223
2,1,0,1,71,10.6757496,106.6984223
2,1,1,1,100,10.6757496,106.6984223
2,1,1,1,85.2,10.6757496,106.6984223
2,1,0,1,77.4,10.6757496,106.6984223
2,1,0,1,83.2,10.6757496,106.6984223
2,1,0,1,47.7,10.8430374,106.6371653
2,1,0,1,34.4,10.8430374,106.6371653
2,1,1,1,57.6,10.8518876,106.7454564
2,1,1,1,43.1,10.7611474,106.6079607
3,0,0,0,70.4,10.8373485,106.6362851
2,1,0,1,57.6,10.8373485,106.6362851
1,1,0,1,32.9,10.7902883,106.6104846
2,1,0,0,70.4,10.8406893,106.6421082
2,1,0,1,70.4,10.8406893,106.6421082
2,1,0,1,49.8,10.7168899,106.6306292
2,1,0,1,65.2,10.8267929,106.6313551
2,1,0,1,63.1,10.8267929,106.6313551
2,1,0,1,60.4,10.8416929,106.6474924
2,1,0,1,53.2,10.8453959,106.653507
2,1,0,1,61.4,10.8006876,106.6174061
2,1,0,1,74.2,10.7694645,106.6127274
2,0,0,0,32,10.8303029,106.6375345
2,0,0,0,78.7,10.8303029,106.6375345
