SalePrice,location_street,location_ward,location_district,number_of_toilet,access_to_school,access_to_hospital,access_to_market,number_of_floor,is_having_basement,is_having_attic_floor,is_having_rooftop,alley_width,number_of_bedroom,loc_lat,loc_long,total_sqft
8729.903,Đường Hồ Thị Kỷ,Phường 1 Quận 10,Quận 10,4,0,0,0,5.5,0,0,1,5,5,10.7652731,106.6769625,233.5
27412.0875,Đường Phạm Ngũ Lão,Phường Phạm Ngũ Lão Quận 1,Quận 1,14,0,1,0,5.5,0,0,1,2.4,13,10.7698062,106.696162,339.5
19828.599,Đường Phan Đình Phùng,Phường 2 Quận Phú Nhuận,Quận Phú Nhuận,11,0,1,1,5.5,0,0,1,15,10,10.7973984,106.6876578,331.5
12096.96645,Đường Cách Mạng Tháng 8,Phường 8 Quận 3,Quận 3,8,1,0,1,5.5,0,0,0,10,8,10.7427341,106.6393392,345.9
48560,Đường Bình Lợi,Phường 13 Quận Bình Thạnh,Quận Bình Thạnh,5,0,0,1,5,0,0,0,8,4,10.8350921,106.7031966,893
57270,Đường Hồ Hảo Hớn,Phường Cô Giang Quận 1,Quận 1,28,1,0,1,5,0,0,1,2.55,28,10.7620099,106.6933648,884.4
20030.625,Đường Hoàng Văn Thụ,Phường 8 Quận Phú Nhuận,Quận Phú Nhuận,8,1,1,1,5,0,0,0,8,7,10.7998363,106.6714487,350
40094.29125,Đường Hoàng Văn Thụ,Phường 8 Quận Phú Nhuận,Quận Phú Nhuận,13,1,0,1,5,0,0,0,8,11,10.7998363,106.6714487,526.4
36072,Đường Phùng Tá Chu,Phường An Lạc A Quận Bình Tân,Quận Bình Tân,21,1,1,1,5,0,0,1,8,19,10.7539615,106.6209779,409.1
37875.25,Đường Đinh Công Tráng,Phường Tân Định Quận 1,Quận 1,33,1,1,1,5,0,0,1,4,32,10.7932029,106.6902032,641.9
9498.5,Đường Vạn Kiếp,Phường 3 Quận Bình Thạnh,Quận Bình Thạnh,8,1,0,1,5,0,0,0,4,7,10.7966991,106.6937418,184
19006,Đường Bùi Đình Túy,Phường 12 Quận Bình Thạnh,Quận Bình Thạnh,10,0,0,1,5,0,0,0,5,30,10.8070099,106.698952,850
54000,Đường Trần Quốc Toản,Phường 8 Quận 3,Quận 3,3,0,0,0,5,0,0,0,12,5,10.7427341,106.6393392,633.1
19368.6,Đường Cách Mạng Tháng Tám,Phường 11 Quận 3,Quận 3,18,0,0,0,5,0,0,0,12,18,10.7834318,106.6711445,430
35815.725,Đường Đặng Văn Ngữ,Phường 14 Quận Phú Nhuận,Quận Phú Nhuận,28,0,1,1,5,0,0,1,6,28,10.8001182,106.6770417,891
22558.66646,Đường Lê Quang Định,Phường 11 Quận Bình Thạnh,Quận Bình Thạnh,4,0,0,1,5,0,0,0,5,4,10.8160766,106.693555,352.8
16638.076,Đường Phan Anh,Phường Hiệp Tân Quận Tân Phú,Quận Tân Phú,5,0,0,0,5,0,0,0,12,5,10.7705015,106.6222411,499.8
35716.8045,Đường Bà Lê Chân,Phường Tân Định Quận 1,Quận 1,20,1,0,1,5,1,0,1,2.05,20,10.7906545,106.6895442,806.1
15467.76,Đường Hoàng Văn Thụ,Phường 8 Quận Phú Nhuận,Quận Phú Nhuận,6,0,0,0,5,0,0,1,6,7,10.7998363,106.6714487,245.9
24992,Đường Tân Liêm,Xã Phong Phú Huyện Bình Chánh,Huyện Bình Chánh,4,1,0,1,5,0,0,0,4,4,10.6886927,106.6481602,480.8
20992,Đường Số 6,Phường Phước Bình Quận 9,Quận 9,8,1,1,1,5,0,0,0,12,5,10.8170281,106.7725619,640
14943.04,Đường Lê Trọng Tấn,Phường Tây Thạnh Quận Tân Phú,Quận Tân Phú,35,1,0,1,5,0,0,1,2.75,35,10.8128209,106.6240969,635.5
14620.176,Đường Số 11,Phường 11 Quận Gò Vấp,Quận Gò Vấp,5,1,0,1,5,0,0,0,3.8,5,10.8414896,106.6630445,464
21872,Đường Lý Chiêu Hoàng,Phường 10 Quận 6,Quận 6,21,0,0,0,5,0,0,0,4,21,10.7360325,106.6338508,520.8
14875.2,Đường Nguyễn Văn Luông,Phường 11 Quận 6,Quận 6,4,1,0,1,5,0,0,0,9.85,3,10.7422507,106.634188,312.2
34444.8,Đường Ba Tháng Hai,Phường 16 Quận 11,Quận 11,12,0,0,0,5,0,0,0,30,12,10.7540747,106.6483504,325
5275.304,Đường Lê Đức Thọ,Phường 16 Quận Gò Vấp,Quận Gò Vấp,5,1,1,1,5,0,0,0,2.13,5,10.8474826,106.6689658,193.5
39348.342,Đường Phạm Hữu Chí,Phường 15 Quận 5,Quận 5,9,1,1,1,5,0,0,1,16,11,10.7555748,106.6571614,520
54596.1925,Đường Hùng Vương,Phường 2 Quận 10,Quận 10,5,1,1,1,5,0,0,1,20,6,10.7618472,106.67588,627.8
28120.93536,Đường Trịnh Khắc Lập,Phường Thạnh Mỹ Lợi Quận 2,Quận 2,45,1,0,1,5,0,0,0,6,45,10.7808131,106.7579622,960
66309.12,Đường Ba Tháng Hai,Phường 14 Quận 10,Quận 10,28,0,0,0,5,1,0,1,10,28,10.7729399,106.6611959,396
4893.76,Đường ấp Tiền Lân,Xã Bà Điểm Huyện Hóc Môn,Huyện Hóc Môn,6,1,1,1,5,0,0,1,8,5,10.8403492,106.5996544,74.6
58042.6,Đường số 6,khu Hà Đô Phường 12,Phường 12,5,0,0,0,5,0,0,0,12,8,10.76958715,106.6262197,358.1
7465.5,Đường Trường Sa,Phường 13 Quận Phú Nhuận,Quận Phú Nhuận,5,0,0,0,5,0,0,0,2.5,4,10.7905096,106.6689641,35.8
29253,Đường Nguyễn Trãi,Phường Bến Thành Quận 1,Quận 1,11,1,0,1,5,0,0,1,8.5,11,10.7712304,106.6931635,353
16236.4608,Đường Nam Hòa,Phường Phước Long A Quận 9,Quận 9,4,1,0,1,5,0,0,0,12,5,10.8219652,106.7605409,400
22961.664,Đường Hưng Phú,Phường 10 Quận 8,Quận 8,7,1,0,1,5,0,0,1,4,7,10.7456525,106.6658913,303.3
13313.3,Đường Văn Cao,Phường Phú Thạnh Quận Tân Phú,Quận Tân Phú,18,1,0,1,5,0,0,0,5.5,18,10.7853909,106.6217393,410
16934.4,Đường Trần Hưng Đạo,Phường Cầu Kho Quận 1,Quận 1,4,1,1,1,5,0,1,1,5,8,10.7578459,106.6865294,242.1
28688.64,Đường Số 3,Phường 4 Quận 3,Quận 3,6,1,0,1,5,0,0,0,6,6,10.7725777,106.6821041,376
27441.6192,Đường Hòa Hưng,Phường 13 Quận 10,Quận 10,6,0,0,0,5,0,0,0,12,5,10.7790976,106.6740219,162.5
30910.153,Đường Mai Thị Lựu,Phường Đa Kao Quận 1,Quận 1,4,1,1,1,5,0,0,0,15,4,10.7922529,106.6979689,415.9
7866,Đường Tân Kỳ Tân Quý,Phường Sơn Kỳ Quận Tân Phú,Quận Tân Phú,5,1,0,1,5,0,0,0,4,5,10.8019648,106.6214131,228.5
12403.2,Đường Số 9,Phường Hiệp Bình Phước Thành phố Thủ Đức,Thành phố Thủ Đức,6,1,0,1,5,0,0,0,5,6,10.8489663,106.7206215,329.9
11004,Đường Phạm Công Trứ,Phường Thạnh Mỹ Lợi Quận 2,Quận 2,1,1,1,1,5,0,0,0,12,1,10.7631632,106.7655988,450
24573.6,Đường Phan Văn Trị,Phường 11 Quận Bình Thạnh,Quận Bình Thạnh,5,1,0,1,5,0,0,1,15,5,10.8204879,106.6940915,327.3
25225.2,Đường Hồ Văn Huê,Phường 9 Quận Phú Nhuận,Quận Phú Nhuận,6,1,1,1,5,0,0,0,25,6,10.8058889,106.6784338,368.6
27397.58016,Đường Khuông Việt,Phường Phú Trung Quận Tân Phú,Quận Tân Phú,5,0,0,0,5,0,1,0,12,5,10.7770851,106.6403651,916
18676.2552,Đường Vũ Tùng,Phường 1 Quận Bình Thạnh,Quận Bình Thạnh,4,0,0,0,5,0,0,0,15,8,10.8006813,106.6965283,318.8
14894.748,Đường Phan Văn Trị,Phường 7 Quận 5,Quận 5,6,1,0,1,5,0,0,0,16,5,10.7552957,106.6765197,96.5
30552,Đường Dương Tử Giang,Phường 4 Quận 11,Quận 11,5,1,0,1,5,0,0,1,8,6,10.7578738,106.6544569,343.8
12973.569,Đường Mã Lò,Phường Bình Trị Đông A Quận Bình Tân,Quận Bình Tân,5,1,0,1,5,0,0,0,12,7,10.7595344,106.6056798,260.6
22154.8945,Đường Điện Biên Phủ,Phường 15 Quận Bình Thạnh,Quận Bình Thạnh,5,0,0,0,5,0,0,0,5.2,4,10.8012428,106.7109826,286.6
11269.0248,Đường Lý Thái Tổ,Phường 2 Quận 3,Quận 3,4,1,0,1,5,0,0,0,2.46,4,10.7659335,106.6802281,98.7
30016.25,Đường Phạm Văn Đồng,Phường Hiệp Bình Chánh Thành phố Thủ Đức,Thành phố Thủ Đức,26,1,0,1,5,0,0,0,4,26,10.8300283,106.7220192,600
7775.21663,Đường Điện Biên Phủ,Phường 10 Quận 10,Quận 10,7,1,1,1,5,0,0,0,3,7,10.7693016,106.6755728,118.3
14658.429,Đường Xóm Chiếu,Phường 15 Quận 4,Quận 4,5,1,0,1,5,0,0,0,3,7,10.7533369,106.7078565,232.1
11477.7648,Đường Trương Quốc Dung,Phường 10 Quận Phú Nhuận,Quận Phú Nhuận,4,0,0,0,5,0,0,0,5,5,10.7954868,106.6716112,288.5
16507.5982,Đường Lê Hồng Phong,Phường 12 Quận 10,Quận 10,10,0,0,0,5,0,0,0,10,10,10.775651,106.6704864,146.4
13179.58954,Đường Số 12,Phường Tam Bình Thành phố Thủ Đức,Thành phố Thủ Đức,6,1,1,1,5,0,0,1,6,4,10.8678708,106.7348233,352.2
48705.7645,Đường Nguyễn Trãi,Phường 3 Quận 5,Quận 5,11,1,0,0,5,1,0,1,4.8,10,10.7581042,106.6803183,509.9
19416.71655,Đường Giải Phóng,Phường 4 Quận Tân Bình,Quận Tân Bình,9,0,0,0,5,0,0,1,10,8,10.7959304,106.6569356,192.3
24851.535,Đường Hát Giang,Phường 2 Quận Tân Bình,Quận Tân Bình,10,1,1,1,5,0,0,0,10,10,10.8126207,106.6670822,323.5
19490.436,Đường Trần Văn Kiểu,Phường 10 Quận 6,Quận 6,5,0,0,0,5,0,0,1,14,4,10.7391281,106.6274962,592
10000,Đường Số 50,Phường Tân Tạo Quận Bình Tân,Quận Bình Tân,12,1,0,1,5,0,0,0,16,12,10.7527754,106.5966869,500
10803.5,Đường Nguyễn Văn Khối,Phường 9 Quận Gò Vấp,Quận Gò Vấp,7,0,0,0,5,0,0,0,6,7,10.8435958,106.6493725,177.6
28570,Đường Số 23,Phường 10 Quận 6,Quận 6,8,0,0,0,5,0,0,1,16,8,10.7367087,106.6252235,333.6
14501,Đường số 86,Phường 10 Quận 6,Quận 6,8,1,0,1,5,0,0,1,10,7,10.7320445,106.6283849,432.7
26535,Đường Số 26,Phường 10 Quận 6,Quận 6,5,1,0,1,5,0,0,1,20,6,10.7420309,106.6282173,327
23000,Đường Hoàng Quốc Việt,Phường Phú Thuận Quận 7,Quận 7,10,1,1,1,5,1,0,0,15,10,10.7284842,106.7390051,463.5
11682.95,Đường Nơ Trang Long,Phường 12 Quận Bình Thạnh,Quận Bình Thạnh,16,1,1,1,5,0,0,1,5,15,10.8184508,106.6989384,385.4
14259.5,Đường Số 25A,Phường Tân Quy Quận 7,Quận 7,8,1,1,1,5,1,0,0,10,7,10.7433415,106.7076741,388.9
14634.9,Đường Lê Văn Sỹ,Phường 13 Quận 3,Quận 3,4,1,0,1,5,0,0,0,6,5,10.7893937,106.6750618,239
12184,Đường Trần Quang Diệu,Phường 14 Quận 3,Quận 3,4,0,0,0,5,0,0,0,8,4,10.7895656,106.6786342,176.9
25047,Đường Rạch Bùng Binh,Phường 10 Quận 3,Quận 3,4,1,1,1,5,0,0,0,10,4,10.7807537,106.6798475,209.4
9534.03264,Đường Tô Ký,Phường Tân Chánh Hiệp Quận 12,Quận 12,7,1,0,1,5,0,0,0,7,5,10.8544446,106.6252083,378.2
16735.059,Đường Bạch Đằng,Phường 2 Quận Tân Bình,Quận Tân Bình,6,1,1,1,5,0,0,1,3.8,5,10.7990174,106.6638649,300.4
18179.13578,Đường Bùi Thị Xuân,Phường Phạm Ngũ Lão Quận 1,Quận 1,5,1,1,1,5,0,0,0,2.51,4,10.7669611,106.6921124,291.4
12999.798,Đường Nguyễn Bỉnh Khiêm,Phường Đa Kao Quận 1,Quận 1,6,1,1,1,5,0,0,0,6,5,10.7884755,106.698318,114.5
15311.20448,Đường Lê Đức Thọ,Phường 6 Quận Gò Vấp,Quận Gò Vấp,9,1,0,1,5,0,0,0,7,10,10.835689,106.6812423,213.9
5426.4,Đường Rạch Bùng Binh,Phường 10 Quận 3,Quận 3,4,0,1,1,5,0,0,0,2,4,10.7807537,106.6798475,120
19909.74304,Đường Bà Hom,Phường 13 Quận 6,Quận 6,5,1,1,1,5,0,0,0,10,8,10.755047,106.6294483,225.6
5630.016,Đường Điện Biên Phủ,Phường 10 Quận 10,Quận 10,5,0,0,0,5,0,0,0,2,8,10.7693016,106.6755728,194.5
8663.04,Đường Hoàng Văn Thụ,Phường 8 Quận Phú Nhuận,Quận Phú Nhuận,5,0,1,1,5,0,0,0,5.5,5,10.7998363,106.6714487,158
30089.4,Đường Nguyễn Trọng Tuyển,Phường 8 Quận Phú Nhuận,Quận Phú Nhuận,10,0,1,1,5,0,0,1,6,9,10.7976093,106.6754549,505
16408.11505,Đường Trương Quốc Dung,Phường 8 Quận Phú Nhuận,Quận Phú Nhuận,10,0,1,1,5,0,0,1,4.55,9,10.7979139,106.6748516,302.9
4300.08,Đường Lý Thường Kiệt,Phường 9 Quận Tân Bình,Quận Tân Bình,4,1,0,1,5,0,0,0,4,3,10.7802551,106.6553491,94
9359.87184,Đường Lê Lai,Phường 3 Quận Gò Vấp,Quận Gò Vấp,6,1,0,1,5,0,0,0,8,4,10.8204635,106.6770303,224.9
25369.13925,Đường Trường Chinh,Phường 12 Quận Tân Bình,Quận Tân Bình,3,1,0,1,5,0,0,0,12,3,10.8220042,106.6305757,395.7
14544.2532,Đường Liên khu 10-11,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,10,1,1,1,5,0,0,1,12,10,10.7677819,106.6197497,381.4
7497,Đường Thạnh Mỹ Lợi,Phường Thạnh Mỹ Lợi Quận 2,Quận 2,4,0,0,0,5,0,0,1,4,4,10.7631632,106.7655988,167.2
15903,Đường Hậu Giang,Phường 11 Quận 6,Quận 6,7,1,0,1,5,0,0,0,10,6,10.7480982,106.635376,316.8
33917.4,Đường Nguyễn Văn Mai,Phường 8 Quận 3,Quận 3,13,1,1,1,5,0,1,0,15,12,10.7901321,106.6878585,551
18741.95595,Đường Khánh Hội,Phường 4 Quận 4,Quận 4,5,1,0,1,5,0,0,0,30,7,10.7568317,106.7005952,190
6331.104,Đường Huỳnh Văn Bánh,Phường 13 Quận Phú Nhuận,Quận Phú Nhuận,3,0,1,1,5,0,0,1,1.6,6,10.7918939,106.6722005,136
11510.4,Đường Trần Kế Xương,Phường 7 Quận Phú Nhuận,Quận Phú Nhuận,5,0,0,0,5,0,0,1,8,5,10.8015277,106.6894466,171
12681.9,Đường Lê Văn Sỹ,Phường 14 Quận 3,Quận 3,12,1,1,1,5,0,0,0,5,12,10.7893937,106.6750618,466.9
10474.002,Đường Nguyễn Trãi,Phường Nguyễn Cư Trinh Quận 1,Quận 1,5,1,1,1,5,0,0,0,2,4,10.7595027,106.6840512,172.3
26722.8324,Đường Dương Bá Trạc,Phường 2 Quận 8,Quận 8,7,0,0,0,5,0,0,0,20,7,10.7461861,106.6838342,143.5
25543.14,Đường Nguyễn Văn Đậu,Phường 11 Quận Bình Thạnh,Quận Bình Thạnh,9,0,0,1,5,0,0,1,15,8,10.8123441,106.6930962,423.8
17356.45836,Đường Cống Hợp - Rạch Bùng Binh,Phường 9 Quận 3,Quận 3,9,0,0,0,5,0,0,0,15,8,10.7816101,106.6802073,177.8
13053.15972,Đường Nguyễn Thiện Thuật,Phường 2 Quận 3,Quận 3,4,0,0,0,5,0,1,0,8,4,10.7676866,106.6802936,207
14997.1535,Đường Thống Nhất,Phường 10 Quận Gò Vấp,Quận Gò Vấp,11,0,0,1,5,0,0,0,5,10,10.834556,106.6644038,331.9
38265.045,Đường Số 2,Phường 4 Quận 3,Quận 3,7,0,0,0,5,0,0,1,8,9,10.7732105,106.6819136,392.4
9923.41,Đường Cao Thắng,Phường 4 Quận 3,Quận 3,8,0,0,0,5,0,1,0,3,8,10.7701119,106.6820703,196
5657.8125,Đường Đỗ Quang Đẩu,Phường Phạm Ngũ Lão Quận 1,Quận 1,5,0,0,1,5,0,0,0,2,4,10.7669004,106.6909019,121.6
12539.8218,Đường Đinh Tiên Hoàng,Phường 3 Quận Bình Thạnh,Quận Bình Thạnh,4,0,0,0,5,0,0,0,15,4,10.7999062,106.693992,114.9
40462.38,Đường Lý Chính Thắng,Phường 8 Quận 3,Quận 3,10,1,0,1,5,0,0,0,20,10,10.7427341,106.6393392,476.3
16924.11,Đường Lũy Bán Bích,Phường Tân Thới Hòa Quận Tân Phú,Quận Tân Phú,17,1,0,1,5,1,0,1,10,17,10.7802119,106.6357701,582.3
9326.2428,Đường Nơ Trang Long,Phường 7 Quận Bình Thạnh,Quận Bình Thạnh,9,0,0,0,5,0,0,0,7,9,10.8055563,106.6950205,313.5
48172.32,Đường Ba Tháng Hai,Phường 12 Quận 10,Quận 10,4,0,0,1,5,0,0,0,30,4,10.7719416,106.6697907,414
13409.676,Đường Điện Biên Phủ,Phường 10 Quận 10,Quận 10,5,0,0,0,5,0,0,0,6,4,10.7693016,106.6755728,268
7143.86808,Đường Phạm Văn Bạch,Phường 15 Quận Tân Bình,Quận Tân Bình,5,1,0,1,5,0,0,0,5,5,10.8292714,106.6415899,244.2
7756.6797,Đường Phan Văn Trị,Phường 7 Quận 5,Quận 5,3,0,0,0,5,0,0,1,6.6,3,10.7552957,106.6765197,55.2
25668.05,Đường Nguyễn Văn Luông,Phường 11 Quận 6,Quận 6,6,0,0,0,5,0,0,1,10,6,10.7422507,106.634188,356.1
5603.962,Đường Trần Văn Đang,Phường 9 Quận 3,Quận 3,4,1,0,1,5,0,0,0,1.8,4,10.7816101,106.6802073,100
10351.0953,Đường Lê Văn Thọ,Phường 9 Quận Gò Vấp,Quận Gò Vấp,5,1,0,1,5,0,0,0,10,5,10.8434481,106.6571162,238.9
10299.8385,Đường Lũy Bán Bích,Phường Phú Thạnh Quận Tân Phú,Quận Tân Phú,5,1,0,1,5,0,0,1,5.2,4,10.7747772,106.6327852,289.5
11362.275,Đường Lạc Long Quân,Phường 9 Quận Tân Bình,Quận Tân Bình,4,0,0,0,5,0,0,0,6,3,10.7751759,106.6483593,234
23369.715,Đường Ba Tháng Hai,Phường 12 Quận 11,Quận 11,4,1,1,1,5,0,0,1,40,8,10.7600348,106.6521343,265
21909.9492,Đường Hoàng Hoa Thám,Phường 6 Quận Bình Thạnh,Quận Bình Thạnh,7,0,0,1,5,0,0,0,12,6,10.8067604,106.6877205,350.8
17999.92386,Đường Nguyễn Công Trứ,Phường Cầu Ông Lãnh Quận 1,Quận 1,18,1,1,1,5,0,0,1,2,18,10.7654593,106.6965888,438
6500.84,Đường Số 4,Phường Long Trường Quận 9,Quận 9,8,1,0,1,5,0,0,1,10,8,10.799407,106.8125816,304
4200,Đường Nguyễn Triệu Luật,Phường Tân Tạo Quận Bình Tân,Quận Bình Tân,4,1,1,1,5,0,0,1,5,4,10.7590165,106.5890926,220
10542.84,Đường Phan Huy Ích,Phường 12 Quận Gò Vấp,Quận Gò Vấp,10,1,0,1,5,0,0,1,6,10,10.8373485,106.6362851,358.7
18856.8,Đường Lê Trọng Tấn,Phường Sơn Kỳ Quận Tân Phú,Quận Tân Phú,15,1,0,0,5,0,0,0,12,15,10.8019648,106.6214131,500
14691.6,Đường Đất Mới,Phường Bình Trị Đông Quận Bình Tân,Quận Bình Tân,10,1,1,1,5,0,0,1,3,10,10.7639014,106.6182036,336
12000.4,Đường Song Hành,Phường 10 Quận 6,Quận 6,13,0,0,0,5,0,0,1,33,13,10.734349,106.6269348,373.3
13409.64,Đường Song Hành,Phường 10 Quận 6,Quận 6,5,1,0,1,5,0,0,1,10,11,10.734349,106.6269348,386.8
7805.168,Đường Lê Đức Thọ,Phường 15 Quận Gò Vấp,Quận Gò Vấp,4,1,0,1,5,0,0,0,12,6,10.8443745,106.6732968,317
19003.48,Đường Lý Chiêu Hoàng,Phường 10 Quận 6,Quận 6,10,1,0,1,5,1,0,1,20,8,10.7360325,106.6338508,488.4
21679.32,Đường Lê Đức Thọ,Phường 6 Quận Gò Vấp,Quận Gò Vấp,8,0,0,0,5,0,0,1,8,8,10.835689,106.6812423,362.3
7776,Đường Dương Quảng Hàm,Phường 6 Quận Gò Vấp,Quận Gò Vấp,18,0,0,1,5,0,0,0,4.6,18,10.8308859,106.6874859,326.4
27552.8,Đường Hồng Bàng,Phường 16 Quận 11,Quận 11,10,1,0,1,5,0,0,1,39.98,10,10.7543229,106.6429214,299.3
15481.2,Đường Trần Mai Ninh,Phường 12 Quận Tân Bình,Quận Tân Bình,7,1,1,1,5,0,0,1,5,8,10.796826,106.649493,218.4
10055.36,Đường Phạm Văn Đồng,Phường 13 Quận Bình Thạnh,Quận Bình Thạnh,9,0,0,1,5,0,0,0,4.02,9,10.8251078,106.7040422,211.7
24301.6,Đường Phạm Phú Thứ,Phường 11 Quận Tân Bình,Quận Tân Bình,13,1,0,1,5,0,0,0,12,13,10.7896836,106.6500711,365.4
27504,Đường Lý Thường Kiệt,Phường 6 Quận Tân Bình,Quận Tân Bình,4,1,0,1,5,0,0,1,15,4,10.7837309,106.6544324,399.5
16499.2,Đường Lý Phục Man,Phường Bình Thuận Quận 7,Quận 7,15,1,1,1,5,1,0,0,9.63,15,10.7431383,106.7260136,384
24996.9,Đường Trần Xuân Hòa,Phường 7 Quận 5,Quận 5,5,1,0,1,5,0,0,1,15,5,10.7535493,106.6672254,346.4
10886.48,Đường Nguyễn Thời Trung,Phường 6 Quận 5,Quận 5,11,0,0,0,5,0,0,1,6,11,10.7516781,106.6697965,224.2
19360.32,Đường Bạch Vân,Phường 5 Quận 5,Quận 5,6,1,0,1,5,0,0,1,20,6,10.7514267,106.674553,268.5
12500,Đường Trường Sa,Phường 12 Quận 3,Quận 3,7,1,1,1,5,0,0,0,4,6,10.7881286,106.6737358,213
14788.8,Đường Vũ Tùng,Phường 1 Quận Bình Thạnh,Quận Bình Thạnh,4,1,0,1,5,0,0,0,15,8,10.8006813,106.6965283,318.8
15692.82,Đường Vũ Tùng,Phường 1 Quận Bình Thạnh,Quận Bình Thạnh,4,0,0,0,5,0,0,0,15,8,10.8006813,106.6965283,318.8
16011.688,Đường Vũ Tùng,Phường 1 Quận Bình Thạnh,Quận Bình Thạnh,4,0,0,0,5,0,0,0,15,8,10.8006813,106.6965283,318.8
20776,Đường Khu Dân Cư Miếu Nổi,Phường 3 Quận Bình Thạnh,Quận Bình Thạnh,17,0,0,1,5,0,0,0,20,16,10.7999062,106.693992,285.2
16204.8,Đường Sư Vạn Hạnh,Phường 12 Quận 10,Quận 10,10,0,0,0,5,0,0,1,8,10,10.7697702,106.6710433,181.7
20009.02,Đường Sư Vạn Hạnh,Phường 12 Quận 10,Quận 10,7,1,1,1,5,0,0,0,6,9,10.7697702,106.6710433,287.3
28872.36,Đường Trần Thiện Chánh,Phường 12 Quận 10,Quận 10,5,0,0,0,5,0,0,0,12,5,10.7706162,106.6711805,293.8
28872.36,Đường Trần Thiện Chánh,Phường 12 Quận 10,Quận 10,5,1,1,1,5,0,0,0,10,5,10.7706162,106.6711805,293.8
11242.8,Đường Điện Biên Phủ,Phường 3 Quận 3,Quận 3,5,1,0,1,5,0,0,0,4.5,4,10.7714939,106.677566,149.3
38496.888,Đường Hoàng Sa,Phường Đa Kao Quận 1,Quận 1,9,0,0,0,5,0,0,0,15,8,10.7884755,106.698318,406.6
17071.9,Đường Trần Hưng Đạo,Phường Nguyễn Cư Trinh Quận 1,Quận 1,9,0,0,0,5,0,0,0,4,9,10.758804,106.6871588,101.7
15602.496,Đường Trần Đình Xu,Phường Cô Giang Quận 1,Quận 1,9,0,0,0,5,0,0,0,5,8,10.7587531,106.6924052,261.5
7691.108,Đường Nguyễn Đình Chiểu,Phường 5 Quận 3,Quận 3,5,1,1,1,5,0,0,1,4.2,5,10.7742545,106.6860921,220
9256.72,Đường Đoàn Văn Bơ,Phường 14 Quận 4,Quận 4,16,1,0,1,5,0,0,1,3.8,16,10.7654424,106.7012686,206.4
7472.13684,Đường Bùi Văn Ngữ,Phường Hiệp Thành Quận 12,Quận 12,12,1,0,1,5,0,0,0,8,12,10.8790268,106.6376653,272.5
17969.65128,Đường Số 12A,Phường 6 Quận 4,Quận 4,8,1,0,1,5,0,0,0,12,7,10.7606098,106.7002155,307.2
7948.67048,Đường Huỳnh Thị hai,Phường Tân Chánh Hiệp Quận 12,Quận 12,12,1,0,1,5,0,0,0,12,12,10.8674793,106.6308264,295.7
8564.864,Đường Tân Hóa,Phường 14 Quận 6,Quận 6,5,1,1,1,5,0,0,1,15,5,10.7564887,106.6363871,279.6
35504.235,Đường Nguyễn Chí Thanh,Phường 9 Quận 5,Quận 5,6,0,0,0,5,0,0,0,30,5,10.7608856,106.673947,353.6
13812.8,Đường Âu Cơ,Phường 10 Quận Tân Bình,Quận Tân Bình,5,1,1,1,5,0,0,1,25,4,10.7752404,106.6476646,169.3
4517.7168,Đường Cách Mạng Tháng Tám,Phường 11 Quận 3,Quận 3,11,1,1,1,5,0,1,1,2,11,10.7834318,106.6711445,220.2
19808.748,Đường Phạm Hữu Chí,Phường 15 Quận 5,Quận 5,5,1,1,1,5,0,0,1,16,7,10.7555748,106.6571614,322.3
22829.64,Đường Lạc Long Quân,Phường 9 Quận Tân Bình,Quận Tân Bình,5,1,0,1,5,0,0,1,35,5,10.7751759,106.6483593,213.9
15997.544,Đường Ngô Thị Thu Minh,Phường 2 Quận Tân Bình,Quận Tân Bình,5,0,0,0,5,0,0,1,8,6,10.796862,106.6627266,263.1
19644.48,Đường Nhiêu Tứ,Phường 7 Quận Phú Nhuận,Quận Phú Nhuận,10,0,0,0,5,0,0,0,8,9,10.8008215,106.6891843,251.7
19782.42,Đường Trần Xuân Soạn,Phường Tân Thuận Tây Quận 7,Quận 7,9,1,0,1,5,0,0,0,30,8,10.7518495,106.7210763,392
15209.766,Đường Lê Văn Sỹ,Phường 13 Quận 3,Quận 3,5,1,0,1,5,0,0,1,6,3,10.7893937,106.6750618,176.5
9402.5568,Đường Lê Văn Sỹ,Phường 12 Quận 3,Quận 3,10,1,1,1,5,0,0,0,5.6,10,10.7893937,106.6750618,264.1
27924.27,Đường Trần Quang Khải,Phường Tân Định Quận 1,Quận 1,4,0,1,1,5,0,0,0,30,4,10.7932029,106.6902032,364.1
8307.9612,Đường Cách Mạng Tháng Tám,Phường 6 Quận Tân Bình,Quận Tân Bình,4,1,0,1,5,0,0,0,3,8,10.7927877,106.6535333,252.7
26392.47,Đường Đinh Tiên Hoàng,Phường 1 Quận Bình Thạnh,Quận Bình Thạnh,6,1,0,1,5,0,0,0,15,5,10.7983497,106.6979736,386.2
12941.712,Hoàng Lê Kha,Phường 9 Quận 6,Quận 6,4,1,1,1,5,0,0,1,14,6,10.7517747,106.6409703,255.2
8799.74964,Đường Dương Bá Trạc,Phường 2 Quận 8,Quận 8,4,0,0,0,5,0,0,1,2.5,6,10.7461861,106.6838342,189.7
